Timestamp,Log Type ,  Actor  ,  Interface Mode  ,Indoor Temp (°C),Outdoor Temp (°C),Action,Energy (kWh),Fee (RM),PMV,Latency (ms),Indoor Humidity (%),Outdoor Humidity (%),AI Setpoint  (°C),,
01/05/2026 23:45:00,ACTION,LSTM_AI,PI_HARDWARE,25.79,25.76,Set AC Fan to LOW & Peltier OFF,19.2134,4.1885,+0.08,114.4,71.42,69.97,26.66,,
01/05/2026 23:45:40,ENVIRONMENT,Sensors,PI_HARDWARE,25.76,25.77,-,19.2135,4.1885,+0.10,-,75.05,71.4,-,,
01/05/2026 23:45:49,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.77,Set AC Fan to MEDIUM & Peltier ON,19.2135,4.1885,+0.12,112.8,75.33,71.54,24,,
01/05/2026 23:46:40,ENVIRONMENT,Sensors,PI_HARDWARE,25.84,25.77,-,19.228,4.1917,+0.10,-,71.45,72.9,-,,
01/05/2026 23:46:54,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.81,Set AC Fan to LOW & Peltier OFF,19.2319,4.1926,+0.08,117.7,71.47,73.21,26.66,,
01/05/2026 23:46:58,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.78,Set AC Fan to MEDIUM & Peltier ON,19.2319,4.1926,+0.09,107.5,71.47,73.28,24,,
01/05/2026 23:47:40,ENVIRONMENT,Sensors,PI_HARDWARE,25.85,25.84,-,19.2442,4.1952,+0.11,-,71.85,74.02,-,,
01/05/2026 23:48:40,ENVIRONMENT,Sensors,PI_HARDWARE,25.98,25.9,-,19.261,4.1989,+0.16,-,72.21,74.91,-,,
01/05/2026 23:48:49,ACTION,LSTM_AI,PI_HARDWARE,26.01,25.91,Set AC Fan to HIGH & Peltier ON,19.2632,4.1994,+0.17,113.7,72.22,75,24,,
01/05/2026 23:49:23,ACTION,USER,PI_HARDWARE,26.03,25.93,Set STATUS to OFF,19.2727,4.2015,+0.18,-,72.48,75.14,-,,
01/05/2026 23:49:41,ENVIRONMENT,Sensors,PI_HARDWARE,26.16,25.98,-,19.2778,4.2026,+0.24,-,73.17,75.63,-,,
01/05/2026 23:50:41,ENVIRONMENT,Sensors,PI_HARDWARE,26.31,26.08,-,19.2945,4.2062,+0.29,-,72.82,76.05,-,,
01/05/2026 23:51:42,ENVIRONMENT,Sensors,PI_HARDWARE,26.16,26.11,-,19.3116,4.2099,+0.22,-,70.96,74.1,-,,
01/05/2026 23:52:13,ACTION,LSTM_AI,PI_HARDWARE,25.98,26.09,Set AC Fan to MEDIUM & Peltier ON,19.32,4.2118,+0.14,107.3,70.13,72.8,24,,
01/05/2026 23:52:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.85,26.08,-,19.3284,4.2136,+0.08,-,68.84,71.34,-,,
01/05/2026 23:52:49,ACTION,LSTM_AI,PI_HARDWARE,25.8,26.08,Set AC Fan to LOW & Peltier OFF,19.33,4.2139,+0.06,113.7,68.67,71.22,26.66,,
01/05/2026 23:53:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.64,25.95,-,19.3301,4.214,+0.04,-,73.04,68.62,-,,
01/05/2026 23:54:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.68,25.81,-,19.3302,4.214,+0.06,-,74.36,67.95,-,,
01/05/2026 23:55:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.8,25.71,-,19.3303,4.214,+0.12,-,75.29,70.4,-,,
01/05/2026 23:55:52,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.7,Set AC Fan to MEDIUM & Peltier ON,19.3303,4.214,+0.12,115.9,75.39,70.8,24,,
01/05/2026 23:56:19,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.69,Set AC Fan to LOW & Peltier OFF,19.3376,4.2156,+0.09,113.3,72.35,71.61,26.66,,
01/05/2026 23:56:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.75,25.69,-,19.3376,4.2156,+0.08,-,73.89,72.24,-,,
01/05/2026 23:57:10,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.69,Set AC Fan to MEDIUM & Peltier ON,19.3376,4.2156,+0.13,113.2,75.89,72.92,24,,
01/05/2026 23:57:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.94,25.73,-,19.3466,4.2176,+0.15,-,72.81,73.59,-,,
01/05/2026 23:58:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.83,25.8,-,19.3633,4.2212,+0.10,-,72.12,74.61,-,,
01/05/2026 23:59:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.96,25.87,-,19.3801,4.2249,+0.15,-,72.54,75.43,-,,
01/05/2026 23:59:59,ACTION,LSTM_AI,PI_HARDWARE,26,25.88,Set AC Fan to HIGH & Peltier ON,19.3846,4.2258,+0.17,116.1,72.57,75.63,24,,
02/05/2026 00:00:42,ENVIRONMENT,Sensors,PI_HARDWARE,26.14,25.95,-,19.3969,4.2285,+0.23,-,73.3,76.08,-,,
02/05/2026 00:01:42,ENVIRONMENT,Sensors,PI_HARDWARE,26.24,26.01,-,19.4136,4.2322,+0.26,-,71.83,75.55,-,,
02/05/2026 00:02:21,ACTION,USER,PI_HARDWARE,26.21,26.04,Set STATUS to OFF,19.4242,4.2345,+0.24,-,71.51,74.85,-,,
02/05/2026 00:02:43,ENVIRONMENT,Sensors,PI_HARDWARE,26.01,26.04,-,19.4304,4.2358,+0.15,-,70.29,73.03,-,,
02/05/2026 00:02:48,ACTION,LSTM_AI,PI_HARDWARE,26,26.02,Set AC Fan to MEDIUM & Peltier ON,19.4315,4.2361,+0.15,115.9,70.19,72.92,24,,
02/05/2026 00:03:24,ACTION,LSTM_AI,PI_HARDWARE,25.8,26,Set AC Fan to LOW & Peltier OFF,19.4416,4.2383,+0.06,114.7,68.52,71.24,26.66,,
02/05/2026 00:03:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.73,25.95,-,19.4416,4.2383,+0.04,-,70.2,70.24,-,,
02/05/2026 00:04:42,ENVIRONMENT,Sensors,PI_HARDWARE,25.59,25.81,-,19.4417,4.2383,+0.02,-,73.3,67.59,-,,
02/05/2026 19:08:25,SYSTEM,BOOT,PI_HARDWARE,24,24,--- Raspberry Pi AI Master Started ---,19.5087,4.2529,-0.77,-,50,50,-,,
02/05/2026 19:08:28,ACTION,LSTM_AI,PI_HARDWARE,27.62,24,Set AC Fan to HIGH & Peltier ON,19.5087,4.2529,+0.57,408.5,50,50,24,,
02/05/2026 19:09:18,ACTION,LSTM_AI,PI_HARDWARE,25.99,26.98,Set AC Fan to MEDIUM & Peltier ON,19.5229,4.256,+0.03,107.2,57.22,55.48,24,,
02/05/2026 19:09:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.79,26.79,-,19.5252,4.2565,-0.04,-,57.79,55.44,-,,
02/05/2026 19:09:27,ACTION,LSTM_AI,PI_HARDWARE,25.7,26.79,Set AC Fan to LOW & Peltier OFF,19.5252,4.2565,-0.07,115.3,57.79,55.44,26.67,,
02/05/2026 19:10:24,ACTION,LSTM_AI,PI_HARDWARE,25.82,26.52,Set AC Fan to MEDIUM & Peltier ON,19.5252,4.2565,-0.03,107.6,57.47,55.5,24,,
02/05/2026 19:10:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.82,26.52,-,19.5258,4.2566,-0.03,-,57.37,55.51,-,,
02/05/2026 19:10:51,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.42,Set AC Fan to LOW & Peltier OFF,19.5325,4.2581,-0.05,107.6,56.85,55.45,26.66,,
02/05/2026 19:11:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.67,26.25,-,19.5326,4.2581,-0.09,-,56.88,55.45,-,,
02/05/2026 19:11:45,ACTION,LSTM_AI,PI_HARDWARE,25.84,26.18,Set AC Fan to MEDIUM & Peltier ON,19.5326,4.2581,-0.03,112.9,56.41,55.43,24,,
02/05/2026 19:12:12,ACTION,LSTM_AI,PI_HARDWARE,25.74,26.09,Set AC Fan to LOW & Peltier OFF,19.5404,4.2598,-0.07,107.2,56.03,55.42,26.66,,
02/05/2026 19:12:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.57,26.04,-,19.5404,4.2598,-0.13,-,56.49,55.39,-,,
02/05/2026 19:13:18,ACTION,LSTM_AI,PI_HARDWARE,25.85,25.84,Set AC Fan to MEDIUM & Peltier ON,19.5405,4.2598,-0.04,106.6,55.63,55.35,24,,
02/05/2026 19:13:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.91,25.84,-,19.5427,4.2603,-0.01,-,56.23,55.47,-,,
02/05/2026 19:13:51,ACTION,LSTM_AI,PI_HARDWARE,25.74,25.77,Set AC Fan to LOW & Peltier OFF,19.5494,4.2618,-0.05,107.4,58.42,56.82,26.66,,
02/05/2026 19:14:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.72,25.7,-,19.5495,4.2618,-0.04,-,60.94,59.23,-,,
02/05/2026 19:14:33,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.73,Set AC Fan to MEDIUM & Peltier ON,19.5495,4.2618,+0.00,127.5,61.24,59.64,24,,
02/05/2026 19:15:15,ACTION,LSTM_AI,PI_HARDWARE,25.79,25.8,Set AC Fan to LOW & Peltier OFF,19.5612,4.2643,+0.01,107.2,63.37,62.16,26.66,,
02/05/2026 19:15:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.69,25.8,-,19.5612,4.2644,-0.02,-,64.5,62.78,-,,
02/05/2026 19:15:45,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.85,Set AC Fan to MEDIUM & Peltier ON,19.5613,4.2644,+0.03,114.2,64.83,63.36,24,,
02/05/2026 19:16:03,ACTION,LSTM_AI,PI_HARDWARE,26.02,25.9,Set AC Fan to HIGH & Peltier ON,19.5663,4.2655,+0.11,112.4,64.73,64,24,,
02/05/2026 19:16:12,ACTION,LSTM_AI,PI_HARDWARE,25.99,25.9,Set AC Fan to MEDIUM & Peltier ON,19.5691,4.2661,+0.10,107.2,64.96,64.25,24,,
02/05/2026 19:16:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.9,25.97,-,19.573,4.2669,+0.07,-,65.73,64.67,-,,
02/05/2026 19:16:39,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.01,Set AC Fan to LOW & Peltier OFF,19.5764,4.2676,+0.03,107.3,66.13,65.12,26.66,,
02/05/2026 19:17:00,ACTION,LSTM_AI,PI_HARDWARE,25.81,26.12,Set AC Fan to MEDIUM & Peltier ON,19.5764,4.2677,+0.06,107.1,68.58,65.76,24,,
02/05/2026 19:17:24,ACTION,LSTM_AI,PI_HARDWARE,26.01,26.24,Set AC Fan to HIGH & Peltier ON,19.5831,4.2691,+0.13,106.9,67.7,66.33,24,,
02/05/2026 19:17:26,ENVIRONMENT,Sensors,PI_HARDWARE,26.01,26.22,-,19.5837,4.2692,+0.13,-,67.52,66.35,-,,
02/05/2026 19:17:30,ACTION,LSTM_AI,PI_HARDWARE,25.99,26.22,Set AC Fan to MEDIUM & Peltier ON,19.5848,4.2695,+0.12,106.8,67.52,66.35,24,,
02/05/2026 19:18:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.84,26.4,-,19.6004,4.2729,+0.07,-,68.46,67.58,-,,
02/05/2026 19:19:06,ACTION,LSTM_AI,PI_HARDWARE,26.05,26.59,Set AC Fan to HIGH & Peltier ON,19.6116,4.2753,+0.14,106.8,67.66,67.55,24,,
02/05/2026 19:19:26,ENVIRONMENT,Sensors,PI_HARDWARE,26.04,26.64,-,19.6172,4.2765,+0.13,-,66.83,66.66,-,,
02/05/2026 19:19:36,ACTION,LSTM_AI,PI_HARDWARE,25.99,26.69,Set AC Fan to MEDIUM & Peltier ON,19.62,4.2772,+0.12,107.2,66.78,66.25,24,,
02/05/2026 19:20:24,ACTION,LSTM_AI,PI_HARDWARE,25.77,26.73,Set AC Fan to LOW & Peltier OFF,19.6334,4.2801,+0.02,108.1,65.54,64.68,26.66,,
02/05/2026 19:20:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.77,26.74,-,19.6334,4.2801,+0.02,-,65.45,64.55,-,,
02/05/2026 19:20:54,ACTION,LSTM_AI,PI_HARDWARE,25.82,26.72,Set AC Fan to MEDIUM & Peltier ON,19.6334,4.2801,+0.06,107.1,68.37,63.9,24,,
02/05/2026 19:21:21,ACTION,LSTM_AI,PI_HARDWARE,25.76,26.67,Set AC Fan to LOW & Peltier OFF,19.6407,4.2817,+0.02,109.5,65.77,63.35,26.66,,
02/05/2026 19:21:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.7,26.69,-,19.6407,4.2817,-0.01,-,65.32,63.13,-,,
02/05/2026 19:22:18,ACTION,LSTM_AI,PI_HARDWARE,25.84,26.53,Set AC Fan to MEDIUM & Peltier ON,19.6408,4.2817,+0.05,111.5,65.63,61.93,24,,
02/05/2026 19:22:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.88,26.55,-,19.643,4.2822,+0.06,-,64.87,61.75,-,,
02/05/2026 19:22:42,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.5,Set AC Fan to LOW & Peltier OFF,19.6475,4.2832,+0.01,108.8,63.13,61.38,26.66,,
02/05/2026 19:23:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.73,26.39,-,19.6475,4.2832,-0.02,-,62.32,60.56,-,,
02/05/2026 19:23:36,ACTION,LSTM_AI,PI_HARDWARE,25.83,26.35,Set AC Fan to MEDIUM & Peltier ON,19.6476,4.2832,+0.01,110,61.71,60.43,24,,
02/05/2026 19:24:03,ACTION,LSTM_AI,PI_HARDWARE,25.76,26.26,Set AC Fan to LOW & Peltier OFF,19.6548,4.2848,-0.03,107.2,60.51,59.77,26.66,,
02/05/2026 19:24:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.59,26.21,-,19.6549,4.2848,-0.09,-,60.65,59.24,-,,
02/05/2026 19:25:07,ACTION,LSTM_AI,PI_HARDWARE,25.81,26.12,Set AC Fan to MEDIUM & Peltier ON,19.6555,4.2849,-0.02,107.2,59.13,58.67,24,,
02/05/2026 19:25:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.87,26.05,-,19.6611,4.2861,-0.01,-,58.5,58.38,-,,
02/05/2026 19:25:30,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.05,Set AC Fan to LOW & Peltier OFF,19.6616,4.2862,-0.04,106.9,58.5,58.31,26.66,,
02/05/2026 19:26:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.74,25.87,-,19.6617,4.2862,-0.06,-,57.33,57.56,-,,
02/05/2026 19:26:37,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.87,Set AC Fan to MEDIUM & Peltier ON,19.6623,4.2864,-0.03,107.8,57.26,57.42,24,,
02/05/2026 19:27:00,ACTION,LSTM_AI,PI_HARDWARE,25.75,25.83,Set AC Fan to LOW & Peltier OFF,19.6684,4.2877,-0.06,113.1,56.88,57.2,26.66,,
02/05/2026 19:27:27,ENVIRONMENT,Sensors,PI_HARDWARE,25.5,25.73,-,19.6684,4.2877,-0.16,-,57.08,56.83,-,,
02/05/2026 19:28:26,ENVIRONMENT,Sensors,PI_HARDWARE,25.76,25.57,-,19.6685,4.2877,-0.07,-,55.9,56.26,-,,
02/05/2026 19:28:34,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.59,Set AC Fan to MEDIUM & Peltier ON,19.6685,4.2877,-0.05,107,56.13,56.35,24,,
02/05/2026 19:29:02,ACTION,LSTM_AI,PI_HARDWARE,25.77,25.51,Set AC Fan to LOW & Peltier OFF,19.6761,4.2894,-0.04,107.2,57.99,57.46,26.66,,
02/05/2026 19:29:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.56,25.45,-,19.6761,4.2894,-0.1,-,61.1,59.49,-,,
02/05/2026 19:29:58,ACTION,LSTM_AI,PI_HARDWARE,25.86,25.47,Set AC Fan to MEDIUM & Peltier ON,19.6762,4.2894,+0.02,107.5,61.54,60.98,24,,
02/05/2026 19:30:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.84,25.51,-,19.6851,4.2914,+0.03,-,63.02,62.49,-,,
02/05/2026 19:30:37,ACTION,LSTM_AI,PI_HARDWARE,25.7,25.56,Set AC Fan to LOW & Peltier OFF,19.6873,4.2918,-0.03,107,63.51,62.87,26.66,,
02/05/2026 19:31:20,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.63,Set AC Fan to MEDIUM & Peltier ON,19.6874,4.2919,+0.03,107.2,64.93,64.32,24,,
02/05/2026 19:31:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.95,25.7,-,19.6902,4.2925,+0.08,-,64.73,64.62,-,,
02/05/2026 19:32:01,ACTION,LSTM_AI,PI_HARDWARE,25.77,25.78,Set AC Fan to LOW & Peltier OFF,19.6991,4.2944,+0.02,106.8,65.96,65.51,26.66,,
02/05/2026 19:32:25,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.87,Set AC Fan to MEDIUM & Peltier ON,19.6992,4.2944,+0.05,107.2,67.61,66.07,24,,
02/05/2026 19:32:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.83,25.87,-,19.7003,4.2947,+0.06,-,67.39,66.18,-,,
02/05/2026 19:33:05,ACTION,LSTM_AI,PI_HARDWARE,25.77,25.98,Set AC Fan to LOW & Peltier OFF,19.7098,4.2967,+0.04,113.8,67.5,66.75,26.66,,
02/05/2026 19:33:25,ACTION,LSTM_AI,PI_HARDWARE,25.85,26.06,Set AC Fan to MEDIUM & Peltier ON,19.7098,4.2967,+0.09,113,69.68,67.35,24,,
02/05/2026 19:33:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.88,26.06,-,19.7109,4.297,+0.10,-,70.01,67.37,-,,
02/05/2026 19:34:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.92,26.18,-,19.7277,4.3006,+0.10,-,68.64,67.92,-,,
02/05/2026 19:34:31,ACTION,USER,PI_HARDWARE,25.92,26.18,Set STATUS to OFF,19.7282,4.3008,+0.10,-,68.64,67.92,-,,
02/05/2026 19:35:07,ACTION,USER,PI_HARDWARE,25.92,26.18,Set STATUS to OFF,19.7383,4.303,+0.10,-,68.64,67.92,-,,
02/05/2026 19:35:15,ACTION,LSTM_AI,PI_HARDWARE,25.7,26.38,Set AC Fan to LOW & Peltier OFF,19.7405,4.3034,+0.01,107.2,67.56,67.15,26.66,,
02/05/2026 19:35:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.53,26.4,-,19.7406,4.3034,-0.04,-,68.54,66.76,-,,
02/05/2026 19:35:57,ACTION,LSTM_AI,PI_HARDWARE,25.83,26.4,Set AC Fan to MEDIUM & Peltier ON,19.7406,4.3035,+0.09,107.6,70.32,65.76,24,,
02/05/2026 19:36:25,ACTION,LSTM_AI,PI_HARDWARE,25.76,26.42,Set AC Fan to LOW & Peltier OFF,19.7484,4.3052,+0.02,106.9,66.28,64.43,26.66,,
02/05/2026 19:36:29,ENVIRONMENT,Sensors,PI_HARDWARE,25.72,26.42,-,19.7484,4.3052,0,-,65.52,64.25,-,,
02/05/2026 19:37:12,ACTION,LSTM_AI,PI_HARDWARE,25.81,26.39,Set AC Fan to MEDIUM & Peltier ON,19.7485,4.3052,+0.03,107.4,64.52,62.71,24,,
02/05/2026 19:37:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.92,26.33,-,19.753,4.3061,+0.05,-,62.98,62.06,-,,
02/05/2026 19:37:39,ACTION,LSTM_AI,PI_HARDWARE,25.78,26.32,Set AC Fan to LOW & Peltier OFF,19.7558,4.3068,0,107.2,62.46,61.86,26.66,,
02/05/2026 19:38:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.77,26.19,-,19.7558,4.3068,-0.02,-,61.25,60.74,-,,
02/05/2026 19:38:33,ACTION,LSTM_AI,PI_HARDWARE,25.81,26.19,Set AC Fan to MEDIUM & Peltier ON,19.7558,4.3068,0,107.1,61.12,60.68,24,,
02/05/2026 19:38:57,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.14,Set AC Fan to LOW & Peltier OFF,19.7625,4.3082,-0.02,107.2,60.08,60.1,26.66,,
02/05/2026 19:39:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.61,26.01,-,19.7626,4.3082,-0.09,-,60.19,59.62,-,,
02/05/2026 19:39:57,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.95,Set AC Fan to MEDIUM & Peltier ON,19.7626,4.3083,-0.02,106.9,58.94,59.1,24,,
02/05/2026 19:40:18,ACTION,LSTM_AI,PI_HARDWARE,25.79,25.91,Set AC Fan to LOW & Peltier OFF,19.7688,4.3096,-0.04,107.4,58.33,58.91,26.66,,
02/05/2026 19:40:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.66,25.84,-,19.7688,4.3096,-0.08,-,58.55,58.54,-,,
02/05/2026 19:41:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.77,25.69,-,19.7689,4.3096,-0.05,-,57.29,57.85,-,,
02/05/2026 19:41:33,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.69,Set AC Fan to MEDIUM & Peltier ON,19.7689,4.3096,-0.04,107.4,57.15,57.83,24,,
02/05/2026 19:41:54,ACTION,LSTM_AI,PI_HARDWARE,25.77,25.63,Set AC Fan to LOW & Peltier OFF,19.775,4.311,-0.06,107.7,56.61,57.55,26.67,,
02/05/2026 19:42:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.52,25.53,-,19.7751,4.311,-0.15,-,57.01,57.22,-,,
02/05/2026 19:43:28,ACTION,LSTM_AI,PI_HARDWARE,25.84,25.4,Set AC Fan to MEDIUM & Peltier ON,19.7751,4.311,-0.02,107.4,57.73,57.46,24,,
02/05/2026 19:43:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.84,25.39,-,19.7757,4.3111,-0.02,-,57.91,57.64,-,,
02/05/2026 19:43:51,ACTION,LSTM_AI,PI_HARDWARE,25.8,25.39,Set AC Fan to LOW & Peltier OFF,19.7818,4.3124,-0.02,106.9,59.87,59.08,26.66,,
02/05/2026 19:44:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.68,25.36,-,19.7819,4.3125,-0.04,-,62.64,61.86,-,,
02/05/2026 19:44:43,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.38,Set AC Fan to MEDIUM & Peltier ON,19.7819,4.3125,+0.01,107.1,62.68,62.4,24,,
02/05/2026 19:45:13,ACTION,LSTM_AI,PI_HARDWARE,25.79,25.43,Set AC Fan to LOW & Peltier OFF,19.7903,4.3143,+0.01,107.2,63.98,63.96,26.66,,
02/05/2026 19:45:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.66,25.45,-,19.7903,4.3143,-0.03,-,65.17,64.55,-,,
02/05/2026 19:45:52,ACTION,LSTM_AI,PI_HARDWARE,25.82,25.53,Set AC Fan to MEDIUM & Peltier ON,19.7904,4.3143,+0.03,107.1,65.2,65.11,24,,
02/05/2026 19:46:24,ACTION,USER,PI_HARDWARE,25.95,25.59,Set STATUS to OFF,19.7993,4.3162,+0.09,-,65.52,65.69,-,,
02/05/2026 19:46:29,ENVIRONMENT,Sensors,PI_HARDWARE,25.88,25.59,-,19.801,4.3166,+0.07,-,66.36,66.2,-,,
02/05/2026 19:46:37,ACTION,LSTM_AI,PI_HARDWARE,25.65,25.59,Set AC Fan to LOW & Peltier OFF,19.8026,4.317,-0.02,107.3,66.57,66.36,26.66,,
02/05/2026 19:47:15,ACTION,LSTM_AI,PI_HARDWARE,25.81,25.77,Set AC Fan to MEDIUM & Peltier ON,19.8027,4.317,+0.06,106.8,68.19,67.15,24,,
02/05/2026 19:47:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.98,25.84,-,19.8066,4.3178,+0.12,-,67.65,67.39,-,,
02/05/2026 19:47:33,ACTION,LSTM_AI,PI_HARDWARE,26.02,25.84,Set AC Fan to HIGH & Peltier ON,19.8077,4.3181,+0.13,107.1,67.74,67.39,24,,
02/05/2026 19:47:42,ACTION,LSTM_AI,PI_HARDWARE,25.98,25.84,Set AC Fan to MEDIUM & Peltier ON,19.81,4.3186,+0.12,107.4,68.2,67.39,24,,
02/05/2026 19:48:06,ACTION,LSTM_AI,PI_HARDWARE,25.76,25.94,Set AC Fan to LOW & Peltier OFF,19.8167,4.32,+0.04,108.1,68.62,68.44,26.66,,
02/05/2026 19:48:28,ENVIRONMENT,Sensors,PI_HARDWARE,25.83,26.04,-,19.8167,4.32,+0.09,-,71.4,69.08,-,,
02/05/2026 19:48:30,ACTION,LSTM_AI,PI_HARDWARE,25.86,26.04,Set AC Fan to MEDIUM & Peltier ON,19.8167,4.32,+0.11,107.2,71.4,69.08,24,,
02/05/2026 19:48:45,ACTION,LSTM_AI,PI_HARDWARE,26.02,26.09,Set AC Fan to HIGH & Peltier ON,19.8212,4.321,+0.16,107.5,71.11,69.37,24,,
02/05/2026 19:49:09,ACTION,LSTM_AI,PI_HARDWARE,25.97,26.18,Set AC Fan to MEDIUM & Peltier ON,19.8279,4.3225,+0.14,107.5,70.05,69.95,24,,
02/05/2026 19:49:29,ENVIRONMENT,Sensors,PI_HARDWARE,25.89,26.24,-,19.8335,4.3237,+0.10,-,69.47,70.07,-,,
02/05/2026 19:49:51,ACTION,LSTM_AI,PI_HARDWARE,25.8,26.32,Set AC Fan to LOW & Peltier OFF,19.8396,4.325,+0.06,107.2,68.81,69.6,26.66,,
02/05/2026 19:50:00,ACTION,LSTM_AI,PI_HARDWARE,25.8,26.35,Set AC Fan to MEDIUM & Peltier ON,19.8396,4.325,+0.06,107.6,68.84,69.27,24,,
02/05/2026 19:50:27,ACTION,LSTM_AI,PI_HARDWARE,25.8,26.39,Set AC Fan to LOW & Peltier OFF,19.8472,4.3267,+0.06,115,68.34,68.24,26.66,,
02/05/2026 19:50:30,ENVIRONMENT,Sensors,PI_HARDWARE,25.8,26.39,-,19.8472,4.3267,+0.05,-,68.1,68.24,-,,
02/05/2026 19:50:39,ACTION,LSTM_AI,PI_HARDWARE,25.8,26.42,Set AC Fan to MEDIUM & Peltier ON,19.8472,4.3267,+0.06,114.9,68.41,67.7,24,,
02/05/2026 19:51:03,ACTION,LSTM_AI,PI_HARDWARE,25.79,26.42,Set AC Fan to LOW & Peltier OFF,19.8539,4.3281,+0.04,115.1,67.54,66.59,26.66,,
02/05/2026 19:51:30,ENVIRONMENT,Sensors,PI_HARDWARE,25.75,26.4,-,19.8539,4.3282,+0.04,-,68.78,65.34,-,,
02/05/2026 19:51:39,ACTION,LSTM_AI,PI_HARDWARE,25.82,26.38,Set AC Fan to MEDIUM & Peltier ON,19.8539,4.3282,+0.07,115.9,69.1,65,24,,
02/05/2026 19:52:03,ACTION,LSTM_AI,PI_HARDWARE,25.78,26.38,Set AC Fan to LOW & Peltier OFF,19.8606,4.3296,+0.02,113.5,65.55,64.2,26.66,,
02/05/2026 19:52:30,ENVIRONMENT,Sensors,PI_HARDWARE,25.67,26.31,-,19.8607,4.3296,-0.02,-,65.42,63.15,-,,
02/05/2026 19:52:54,ACTION,LSTM_AI,PI_HARDWARE,25.82,26.25,Set AC Fan to MEDIUM & Peltier ON,19.8607,4.3296,+0.02,107.2,63.84,62.45,24,,
02/05/2026 19:53:24,ACTION,LSTM_AI,PI_HARDWARE,25.73,26.19,Set AC Fan to LOW & Peltier OFF,19.8691,4.3315,-0.02,115.5,62.15,61.66,26.66,,
02/05/2026 19:53:30,ENVIRONMENT,Sensors,PI_HARDWARE,25.68,26.17,-,19.8691,4.3315,-0.04,-,62.22,61.44,-,,
02/05/2026 19:54:30,ENVIRONMENT,Sensors,PI_HARDWARE,25.79,25.97,-,19.8692,4.3315,-0.02,-,60.14,60.34,-,,
