Step,Temp,Setpoint,Power,Mode
183,23.24992,23.736277,11945.15,LSTM_AI
184,23.249935,23.736277,11992.47,LSTM_AI
185,23.249952,23.736277,12028.618,LSTM_AI
186,23.249966,23.736277,12056.329,LSTM_AI
187,23.249975,23.736277,12149.855,LSTM_AI
188,23.249977,23.736277,12237.29,LSTM_AI
189,23.24997,23.736277,12318.285,LSTM_AI
190,23.249956,23.736277,12394.958,LSTM_AI
191,23.249939,23.736277,12459.719,LSTM_AI
192,23.249928,23.736277,12523.005,LSTM_AI
193,23.249918,23.736277,12584.865,LSTM_AI
194,23.249914,23.736277,12644.57,LSTM_AI
195,23.249912,23.736277,12527.371,LSTM_AI
196,23.249916,23.736277,12403.204,LSTM_AI
197,23.249926,23.736277,12274.769,LSTM_AI
198,23.24994,23.736277,12142.568,LSTM_AI
199,23.249956,23.736277,11976.108,LSTM_AI
200,23.249971,23.736277,11805.497,LSTM_AI
201,23.249985,23.736277,11630.744,LSTM_AI
202,23.249996,23.736277,11452.144,LSTM_AI
203,23.250006,23.736277,11335.976,LSTM_AI
204,23.250013,23.736277,11197.213,LSTM_AI
205,23.250023,23.736277,11036.413,LSTM_AI
206,23.250034,23.736277,10890.515,LSTM_AI
207,23.250057,23.736277,10817.401,LSTM_AI
208,23.25008,23.736277,10739.534,LSTM_AI
209,23.250095,23.736277,10654.902,LSTM_AI
210,23.250105,23.736277,10568.022,LSTM_AI
211,23.250107,23.736277,10477.226,LSTM_AI
212,23.250116,23.736277,10390.531,LSTM_AI
213,23.250134,23.736277,10307.498,LSTM_AI
214,23.24989,23.736277,9924.539,LSTM_AI
215,23.249535,23.736277,10483.574,LSTM_AI
216,23.249529,23.736277,10378.903,LSTM_AI
217,23.24954,23.736277,10267.106,LSTM_AI
218,23.249542,23.736277,10583.2295,LSTM_AI
219,23.24949,23.736277,10465.079,LSTM_AI
220,23.249434,23.736277,10310.02,LSTM_AI
221,23.24938,23.736277,10106.997,LSTM_AI
222,23.24933,23.736277,9881.576,LSTM_AI
223,23.490007,23.736277,3554.2546,LSTM_AI
224,23.734407,23.736277,2911.2598,LSTM_AI
225,23.73603,23.736277,2580.205,LSTM_AI
226,23.736065,23.736277,2188.8987,LSTM_AI
