Step,Temp,Setpoint,Power,Mode
414,23.249958,23.5,12396.228,LSTM_AI
415,23.24996,23.5,11529.747,LSTM_AI
416,23.249962,23.5,11229.058,LSTM_AI
417,23.249958,23.5,10929.484,LSTM_AI
418,23.24996,23.5,10596.474,LSTM_AI
419,23.25,23.5,10478.266,LSTM_AI
420,23.25003,23.5,10164.908,LSTM_AI
421,23.25005,23.5,9838.492,LSTM_AI
422,23.250061,23.5,9488.977,LSTM_AI
423,23.25007,23.5,9097.107,LSTM_AI
424,23.250076,23.5,8712.469,LSTM_AI
425,23.250074,23.5,8128.3643,LSTM_AI
426,23.250065,23.5,7573.5117,LSTM_AI
427,23.250051,23.5,6963.0703,LSTM_AI
428,23.250038,23.5,6460.7866,LSTM_AI
429,23.249996,23.5,6217.6733,LSTM_AI
430,23.249973,23.5,5878.486,LSTM_AI
431,23.249975,23.5,5476.1426,LSTM_AI
432,23.249975,23.5,5242.6807,LSTM_AI
433,23.249973,23.5,5014.2383,LSTM_AI
434,23.249971,23.5,4915.9116,LSTM_AI
435,23.249971,23.5,4876.783,LSTM_AI
436,23.24997,23.5,5026.3184,LSTM_AI
437,23.24997,23.5,5437.6104,LSTM_AI
438,23.249971,23.5,5579.5234,LSTM_AI
439,23.249971,23.5,5640.294,LSTM_AI
440,23.249973,23.5,5684.8633,LSTM_AI
441,23.249975,23.5,5659.7686,LSTM_AI
442,23.249975,23.5,5680.384,LSTM_AI
443,23.249975,23.5,5684.565,LSTM_AI
444,23.249975,23.5,5667.384,LSTM_AI
445,23.249977,23.5,5625.0166,LSTM_AI
446,23.249977,23.5,5411.796,LSTM_AI
447,23.249977,23.5,5534.861,LSTM_AI
448,23.25006,23.5,5731.9253,LSTM_AI
449,23.250063,23.5,7148.2466,LSTM_AI
450,23.25006,23.5,8130.9067,LSTM_AI
451,23.250053,23.5,8567.753,LSTM_AI
452,23.25005,23.5,8958.824,LSTM_AI
453,23.250048,23.5,9256.097,LSTM_AI
454,23.250048,23.5,9495.177,LSTM_AI
455,23.25005,23.5,9693.069,LSTM_AI
456,23.250051,23.5,9861.741,LSTM_AI
457,23.250051,23.5,10001.6045,LSTM_AI
458,23.250051,23.5,10119.28,LSTM_AI
459,23.25005,23.5,10218.48,LSTM_AI
460,23.250046,23.5,10370.8955,LSTM_AI
461,23.250042,23.5,10516.784,LSTM_AI
462,23.25004,23.5,10655.712,LSTM_AI
463,23.250038,23.5,10786.977,LSTM_AI
464,23.250036,23.5,10678.434,LSTM_AI
465,23.250036,23.5,10557.618,LSTM_AI
466,23.250036,23.5,10428.202,LSTM_AI
467,23.250036,23.5,10290.849,LSTM_AI
468,23.25004,23.5,10505.1,LSTM_AI
469,23.25004,23.5,10720.362,LSTM_AI
470,23.25004,23.5,10933.038,LSTM_AI
471,23.250036,23.5,11142.803,LSTM_AI
472,23.25003,23.5,11109.944,LSTM_AI
473,23.250027,23.5,11071.46,LSTM_AI
474,23.250025,23.5,11028.549,LSTM_AI
475,23.250025,23.5,10981.083,LSTM_AI
476,23.250027,23.5,10938.352,LSTM_AI
477,23.250027,23.5,10890.252,LSTM_AI
478,23.250027,23.5,10840.447,LSTM_AI
479,23.250027,23.5,10788.203,LSTM_AI
480,23.250029,23.5,11055.425,LSTM_AI
481,23.250029,23.5,11332.437,LSTM_AI
482,23.250027,23.5,11615.137,LSTM_AI
483,23.250025,23.5,11903.503,LSTM_AI
484,23.250023,23.5,11912.008,LSTM_AI
485,23.250023,23.5,11914.7295,LSTM_AI
486,23.250021,23.5,11913.545,LSTM_AI
487,23.25002,23.5,11908.669,LSTM_AI
488,23.250015,23.5,11989.888,LSTM_AI
489,23.250013,23.5,12074.497,LSTM_AI
490,23.250013,23.5,12159.77,LSTM_AI
491,23.250013,23.5,12245.756,LSTM_AI
492,23.250013,23.5,12316.738,LSTM_AI
493,23.250013,23.5,12387.597,LSTM_AI
494,23.250013,23.5,12458.818,LSTM_AI
495,23.250013,23.5,12530.343,LSTM_AI
496,23.250013,23.5,12592.895,LSTM_AI
497,23.250011,23.5,12655.931,LSTM_AI
498,23.250011,23.5,12718.933,LSTM_AI
499,23.250011,23.5,12781.793,LSTM_AI
500,23.25001,23.5,12804.7705,LSTM_AI
501,23.25001,23.5,12825.01,LSTM_AI
502,23.25001,23.5,12843.357,LSTM_AI
503,23.250008,23.5,12860.079,LSTM_AI
504,23.250006,23.5,12874.461,LSTM_AI
505,23.250004,23.5,12886.857,LSTM_AI
506,23.250004,23.5,12898.029,LSTM_AI
507,23.250004,23.5,12907.935,LSTM_AI
508,23.250004,23.5,12930.945,LSTM_AI
509,23.250004,23.5,12667.228,LSTM_AI
510,23.250004,23.5,12189.667,LSTM_AI
511,23.250006,23.5,11499.368,LSTM_AI
512,23.250006,23.5,10934.869,LSTM_AI
513,23.250004,23.5,10599.873,LSTM_AI
514,23.249996,23.5,10242.516,LSTM_AI
515,23.249992,23.5,9835.969,LSTM_AI
516,23.24999,23.5,9747.164,LSTM_AI
517,23.249989,23.5,9552.44,LSTM_AI
518,23.249987,23.5,9199.776,LSTM_AI
519,23.249985,23.5,8761.722,LSTM_AI
520,23.249985,23.5,8242.472,LSTM_AI
521,23.249985,23.5,7649.3154,LSTM_AI
522,23.249987,23.5,7068.1113,LSTM_AI
523,23.249992,23.5,6854.52,LSTM_AI
524,23.250015,23.5,6891.4023,LSTM_AI
525,23.250029,23.5,6926.5767,LSTM_AI
526,23.250029,23.5,7012.0557,LSTM_AI
527,23.250027,23.5,7369.1865,LSTM_AI
528,23.250027,23.5,7675.369,LSTM_AI
529,23.250027,23.5,7959.2935,LSTM_AI
530,23.250027,23.5,8157.543,LSTM_AI
531,23.250029,23.5,8334.716,LSTM_AI
532,23.250029,23.5,8527.33,LSTM_AI
533,23.25003,23.5,8712.43,LSTM_AI
