Step,Indoor_Temp,Power,Action,Reward
11147,22.049273,0.0,0,-0.025115486150835576
11148,22.034403,0.0,0,-0.024923824544096685
11149,22.019487,0.0,0,-0.024738250295203212
11150,22.004602,0.0,0,-0.024558398416434268
11151,21.989801,0.0,0,-0.02440274589329125
11152,21.975128,0.0,0,-0.024251992588492973
11153,21.960632,0.0,0,-0.024105935309703178
11154,21.946346,0.0,0,-0.02396147181516828
11155,21.932285,0.0,0,-0.02385306425725807
11156,21.918743,0.0,0,-0.02375075850936942
11157,21.905607,0.0,0,-0.023652913883381515
11158,21.8928,0.0,0,-0.023559092724053265
11159,21.880358,0.0,0,-0.023465674232679867
11160,21.868345,0.0,0,-0.023374737633719816
11161,21.856813,0.0,0,-0.023289034777862788
11162,21.845821,0.0,0,-0.023209197712739205
11163,21.835428,0.0,0,-0.023138786671717326
11164,21.825855,0.0,0,-0.023085601782246
11165,21.818668,0.0,0,-0.02305087626254407
11166,21.814842,0.0,0,-0.02307707430794694
11167,21.81832,0.0,0,-0.023335273911996003
11168,21.837337,0.0,0,-0.02363151820876049
11169,21.871958,0.0,0,-0.024012661530334618
11170,21.922815,0.0,0,-0.024433551952526573
11171,21.991241,0.0,0,-0.024853529033221276
11172,22.076515,0.0,0,-0.025363168157878358
11173,22.1781,0.0,0,-0.02595565624883406
11174,22.295176,0.0,0,-0.026610271212311656
11175,22.426302,0.0,0,-0.027396748655941335
11176,22.569765,0.0,0,-0.028239251631093833
11177,22.724491,0.0,0,-0.02915346421394386
11178,22.88837,0.0,0,-0.030102183583263258
11179,23.059555,0.0,0,-0.031016572692947695
11180,23.236288,0.0,0,-0.03194084511050671
11181,23.416933,0.0,0,-0.08270066720597248
11182,23.59962,0.0,0,-0.1746912643864873
11183,23.781742,0.0,0,-0.26508026603194396
11184,23.96054,0.0,0,-0.35272732864525697
11185,24.133928,0.0,0,-0.43781553745617247
11186,24.300055,0.0,0,-0.5182879130694876
11187,24.458248,0.0,0,-0.5943413055820213
11188,24.607922,0.0,1,-0.27570351438988205
11189,23.500011,0.0,0,-0.3371556645448093
11190,24.098799,0.0,0,-0.5070997748424421
11191,24.43528,0.0,0,-0.5889719040008213
11192,24.597586,0.0,1,-0.24932978928665106
11193,23.500013,0.0,0,-0.3249565750389549
11194,24.074131,0.0,0,-0.4972294476218736
11195,24.415426,0.0,0,-0.580588202013586
11196,24.580812,0.0,1,-0.23234029753879007
11197,23.500015,0.0,0,-0.32307331253866495
11198,24.070568,0.0,0,-0.49157408809605124
11199,24.404871,0.0,0,-0.5667019793039378
11200,24.554293,0.0,1,-0.20335917167261633
11201,23.500015,0.0,0,-0.28763398667260603
11202,24.001316,0.0,0,-0.4460547554894234
11203,24.315752,0.0,0,-0.5046466481975459
11204,24.432236,0.0,0,-0.5342963157754175
11205,24.491385,0.0,0,-0.5724413802325778
11206,24.567461,0.0,1,-0.16032544899107382
11207,23.500011,0.0,0,-0.035019986421128246
11208,23.47877,0.0,0,-0.19339563240254865
11209,23.814098,0.0,0,-0.2654542155741057
11210,23.958036,0.0,0,-0.28695565358037206
11211,24.00081,0.0,0,-0.29020909741449413
11212,24.007507,0.0,0,-0.26908898064243725
11213,23.966383,0.0,0,-0.24759906772373258
11214,23.923687,0.0,0,-0.215590220520645
11215,23.860369,0.0,0,-0.1810170117605907
11216,23.792217,0.0,0,-0.14402367240846248
11217,23.719519,0.0,0,-0.10507186871820864
11218,23.64302,0.0,0,-0.06517538639228232
11219,23.564625,0.0,0,-0.032183428225979104
11220,23.486162,0.0,0,-0.03153441465237582
11221,23.408854,0.0,0,-0.030919988437445717
11222,23.333384,0.0,0,-0.030341258635346022
11223,23.260132,0.0,0,-0.02982240972519835
11224,23.18934,0.0,0,-0.029334478493933974
11225,23.121422,0.0,0,-0.028875156848630235
11226,23.056269,0.0,0,-0.02844072860233297
11227,22.993767,0.0,0,-0.027966753988982927
11228,22.933844,0.0,0,-0.02751505418636124
11229,22.876417,0.0,0,-0.027083425273613553
11230,22.821358,0.0,0,-0.02667000431503313
11231,22.768505,0.0,0,-0.026273122296327986
11232,22.717701,0.0,0,-0.025892564368949475
11233,22.668798,0.0,0,-0.025527110522346193
11234,22.621666,0.0,0,-0.025176750699749187
11235,22.576185,0.0,0,-0.024838131146802212
11236,22.53224,0.0,0,-0.02451029417267004
11237,22.489971,0.0,0,-0.024201392814244025
11238,22.449074,0.0,0,-0.023937087003475813
11239,22.409313,0.0,0,-0.02368120405408336
11240,22.370607,0.0,0,-0.02343319960940627
11241,22.332983,0.0,0,-0.023193325247461476
11242,22.296505,0.0,0,-0.022961583751652047
11243,22.261229,0.0,0,-0.022738405198364037
11244,22.227186,0.0,0,-0.02252295002536978
11245,22.194395,0.0,0,-0.022315129315252497
11246,22.162855,0.0,0,-0.02211486375162541
11247,22.132553,0.0,0,-0.021921705854750426
11248,22.103464,0.0,0,-0.021735669515167633
11249,22.07554,0.0,0,-0.021556457424957313
11250,22.04872,0.0,0,-0.021383788489287077
11251,22.022902,0.0,0,-0.021214155465542412
11252,21.998257,0.0,0,-0.0210525035219872
11253,21.974598,0.0,0,-0.020898676531608484
11254,21.951822,0.0,0,-0.020751609433148663
11255,21.92995,0.0,0,-0.020611557853783054
11256,21.909033,0.0,0,-0.020478075180143347
11257,21.889116,0.0,0,-0.02035141389337238
11258,21.870235,0.0,0,-0.02023168595380802
11259,21.852398,0.0,0,-0.020115814530793735
11260,21.835943,0.0,0,-0.020019031069976417
11261,21.822212,0.0,0,-0.019943924511788544
11262,21.81214,0.0,0,-0.01992550803965891
11263,21.8097,0.0,0,-0.02005888454119634
11264,21.822294,0.0,0,-0.020314759678949745
11265,21.851526,0.0,0,-0.020687722435891984
11266,21.897758,0.0,0,-0.021103142658784144
11267,21.96235,0.0,0,-0.021528255687311343
11268,22.044537,0.0,0,-0.022045566707394822
11269,22.143728,0.0,0,-0.02264910099168358
11270,22.259039,0.0,0,-0.023320030641723388
11271,22.389,0.0,0,-0.02409876596282672
11272,22.531813,0.0,0,-0.024937321892622474
11273,22.68637,0.0,0,-0.025853505045952286
11274,22.85048,0.0,0,-0.026808382991387755
11275,23.022188,0.0,0,-0.027779216911642767
11276,23.199566,0.0,0,-0.02877879663154451
11277,23.380814,0.0,0,-0.06174766461408242
11278,23.563854,0.0,0,-0.15388275743560742
11279,23.746058,0.0,0,-0.24420206534352934
11280,23.924631,0.0,0,-0.33168137001281583
11281,24.097584,0.0,0,-0.4163276561031403
11282,24.26297,0.0,0,-0.49635790529000806
11283,24.420427,0.0,0,-0.5721921299183086
11284,24.569399,0.0,1,-0.2598586713404525
11285,23.500011,0.0,0,-0.3025283523331986
11286,24.035357,0.0,0,-0.4639111512809294
11287,24.354996,0.0,0,-0.5211473801878347
11288,24.468697,0.0,0,-0.5617735777713653
11289,24.54973,0.0,1,-0.2176039775051647
11290,23.500015,0.0,0,-0.26272443481117513
11291,23.957407,0.0,0,-0.38806680425901624
11292,24.206137,0.0,0,-0.4370198114913908
11293,24.303417,0.0,0,-0.4777048383266829
11294,24.384335,0.0,0,-0.5077898936514516
11295,24.444315,0.0,0,-0.5457341197793122
11296,24.51918,0.0,1,-0.19231189270404267
11297,23.500013,0.0,0,-0.24374495780777683
11298,23.919891,0.0,0,-0.37027225986062556
11299,24.170837,0.0,0,-0.4015902395247881
11300,24.233599,0.0,0,-0.41808353372848994
11301,24.266577,0.0,0,-0.42371641353752953
11302,24.27831,0.0,0,-0.41436320236669155
11303,24.260405,0.0,0,-0.39483144857630126
11304,24.223042,0.0,0,-0.3682218350213405
11305,24.17106,0.0,0,-0.33557526720907344
11306,24.106945,0.0,0,-0.2979770170082985
11307,24.032856,0.0,0,-0.25635348085981585
11308,23.950739,0.0,0,-0.21101174025066924
11309,23.861195,0.0,0,-0.16331368520039768
11310,23.766905,0.0,0,-0.12580204820024077
11311,23.692453,0.0,0,-0.07911458894053894
11312,23.59973,0.0,0,-0.033791123944241795
11313,23.509832,0.0,0,-0.028491870213086898
11314,23.422379,0.0,0,-0.028102437211591946
11315,23.337816,0.0,0,-0.02769337528528818
11316,23.256325,0.0,0,-0.027291214580301308
11317,23.178007,0.0,0,-0.026897482850320883
11318,23.102915,0.0,0,-0.02651664097424508
11319,23.031048,0.0,0,-0.02617068424918167
11320,22.96236,0.0,0,-0.02583490653050485
11321,22.896776,0.0,0,-0.02550976057538514
11322,22.834185,0.0,0,-0.025194329092961442
11323,22.774397,0.0,0,-0.024863001408952055
11324,22.717175,0.0,0,-0.024535921538133276
11325,22.662325,0.0,0,-0.02421474015627191
11326,22.609688,0.0,0,-0.023900578218958423
11327,22.55904,0.0,0,-0.02358039779359206
11328,22.369583,0.0,0,-0.023262188375659593
11329,22.176445,0.0,0,-0.022922856350114845
11330,22.038393,0.0,0,-0.02257499767250828
11331,21.941004,0.0,0,-0.02225674453510729
11332,21.860039,0.0,0,-0.021968912912814997
11333,21.784918,0.0,0,-0.021702207062875165
11334,21.714405,0.0,0,-0.021447018354136267
11335,21.649193,0.0,0,-0.02120239766672735
11336,21.589195,0.0,0,-0.020967710334900212
11337,21.533792,0.0,0,-0.020753714517838983
11338,21.482643,0.0,0,-0.020554551285696155
11339,21.435152,0.0,0,-0.020377825137818172
11340,21.390894,0.0,0,-0.020209527304760392
11341,21.349613,0.0,0,-0.020049484101611063
11342,21.311094,0.0,0,-0.019897556309690485
11343,21.280338,0.0,0,-0.019742072667859878
11344,21.25227,0.0,0,-0.019595000687743287
11345,21.224813,0.0,0,-0.01945565030039185
11346,21.19821,0.0,0,-0.019323510664911427
11347,21.172895,0.0,0,-0.019227073085554686
11348,21.14899,0.0,0,-0.019136998436798034
11349,21.126549,0.0,0,-0.019054330044323907
11350,21.10567,0.0,0,-0.01897984310421606
11351,21.086483,0.0,0,-0.021326668056403805
11352,21.105867,0.0,0,-0.021757293249445007
11353,21.128279,0.0,0,-0.021956888228630293
11354,21.138111,0.0,0,-0.022162062017805077
11355,21.139229,0.0,0,-0.022382912831845125
11356,21.138273,0.0,0,-0.022623915682831966
11357,21.139511,0.0,0,-0.02288148947653214
11358,21.145084,0.0,0,-0.02317730694435135
11359,21.158676,0.0,0,-0.025105926418880674
11360,23.284681,0.0,0,-0.3636978945585756
11361,24.175526,0.0,0,-0.6923992030507535
11362,24.831196,0.0,1,-0.19266845450210554
11363,23.50111,0.0,0,-1.009386687232697
11364,25.46151,0.0,1,-0.4831135809224192
11365,23.499884,0.0,0,-1.1731401355084308
11366,25.785757,0.0,1,-0.6352880247546647
11367,23.499008,0.0,0,-1.3177408749506494
11368,26.070957,0.0,1,-0.6966013588319933
11369,23.586306,0.0,0,-1.4450569113822755
11370,26.322468,0.0,1,-0.8454084420729548
11371,23.879204,0.0,0,-1.5078124581987786
11372,26.44511,0.0,1,-0.915575247173086
11373,24.00988,0.0,0,-1.6041675662358093
11374,26.635036,0.0,1,-1.0564615091461707
11375,24.284737,0.0,0,-1.5457109325917924
11376,26.513084,0.0,1,-0.6546669782418904
11377,23.499636,0.0,0,-1.3963489583676516
11378,26.215324,0.0,1,-0.6536907249346762
11379,23.499374,0.0,0,-1.53407421088992
11380,26.489803,0.0,1,-0.6518900530654284
11381,23.501493,0.0,0,-1.5941984655021435
11382,26.60821,0.0,1,-0.6648782970444729
11383,23.508057,0.0,0,-1.6835054594561463
11384,26.782038,0.0,1,-0.75137934625473
11385,23.670603,0.0,0,-1.7612038686639353
11386,26.925629,0.0,1,-0.8122051334602993
11387,23.792084,0.0,0,-1.764074137042393
11388,26.930372,0.0,1,-0.7921350602519328
11389,23.753063,0.0,0,-1.7676252903419065
11390,26.9384,0.0,1,-0.7871194160979064
11391,23.74675,0.0,0,-1.619087417887287
11392,26.650316,0.0,1,-0.6758311329008934
11393,23.527126,0.0,0,-1.5364828169219367
11394,26.497179,0.0,1,-0.6522087203364468
11395,23.50436,0.0,0,-1.5308047535030949
11396,26.491325,0.0,1,-0.634556102051395
11397,23.49873,0.0,0,-1.469082476406092
11398,26.369148,0.0,1,-0.548700303783744
11399,23.498577,0.0,0,-0.7424965324150082
11400,24.869837,0.0,1,-0.1855693692095584
11401,23.499826,0.0,0,-0.6597110255758455
11402,24.70862,0.0,1,-0.1514555198496891
11403,23.499802,0.0,0,-0.3035602248380521
11404,24.026587,0.0,0,-0.471410684138186
11405,24.359764,0.0,0,-0.5053787604620258
11406,24.427313,0.0,0,-0.5299970090786578
11407,24.476736,0.0,0,-0.4048026102499135
11408,24.226988,0.0,0,-0.26812775226973257
11409,23.954699,0.0,0,-0.17492445612287905
11410,23.769587,0.0,0,-0.11250070426138013
11411,23.646149,0.0,0,-0.03534032829869761
11412,23.461645,0.0,0,-0.03463199223711091
11413,23.261208,0.0,0,-0.033870320669575425
11414,23.084639,0.0,0,-0.033220902259348914
11415,22.935303,0.0,0,-0.03260651574068654
11416,22.803616,0.0,0,-0.03200438751612103
11417,22.682781,0.0,0,-0.0314528552355615
11418,22.570526,0.0,0,-0.030916468157396335
11419,22.466225,0.0,0,-0.03036970659352287
11420,22.369247,0.0,0,-0.029840839354846743
11421,22.278822,0.0,0,-0.029332174467727266
11422,22.194218,0.0,0,-0.028843222763808293
11423,22.115093,0.0,0,-0.02837167930057184
11424,22.040773,0.0,0,-0.027918353376143894
11425,21.970713,0.0,0,-0.027482413176339364
11426,21.90454,0.0,0,-0.027063242319083074
11427,21.84196,0.0,0,-0.026662243891181506
11428,21.782705,0.0,0,-0.02627653757929318
11429,21.726524,0.0,0,-0.025905440557114863
11430,21.673187,0.0,0,-0.025548286816034844
11431,21.622484,0.0,0,-0.025213946380411786
11432,21.574232,0.0,0,-0.02491478897491878
11433,21.528261,0.0,0,-0.02462679649829129
11434,21.484674,0.0,0,-0.024350413464829454
11435,21.443142,0.0,0,-0.024084849990230597
11436,21.40341,0.0,0,-0.023828920463292838
11437,21.365368,0.0,0,-0.023582475863392342
11438,21.328964,0.0,0,-0.023345291456003597
11439,21.298973,0.0,0,-0.023116631032883774
11440,21.2708,0.0,0,-0.022897083570446154
11441,21.242657,0.0,0,-0.022686000942427977
11442,21.214848,0.0,0,-0.022482549494695553
11443,21.18783,0.0,0,-0.02228835244556277
11444,21.162018,0.0,0,-0.022102626167687336
11445,21.137203,0.0,0,-0.021924650318833082
11446,21.113325,0.0,0,-0.021754451803402294
11447,21.090464,0.0,0,-0.02015110369765443
11448,21.10568,0.0,0,-0.020362568242933442
11449,21.122202,0.0,0,-0.020334758175690002
11450,21.124968,0.0,0,-0.020306009297340024
11451,21.11809,0.0,0,-0.020304233435878227
11452,21.108469,0.0,0,-0.020318904196425378
11453,21.100435,0.0,0,-0.020345054129192425
11454,21.095642,0.0,0,-0.020398686556391675
11455,21.097795,0.0,0,-0.022606087555619513
11456,23.20953,0.0,0,-0.3196286674124354
11457,24.092203,0.0,0,-0.6433696756366073
11458,24.737541,0.0,1,-0.17711632346539055
11459,23.500723,0.0,0,-0.9781497171484707
11460,25.40315,0.0,1,-0.4093428672568609
11461,23.49985,0.0,0,-1.147777211458578
11462,25.738289,0.0,1,-0.5735798524237811
11463,23.499426,0.0,0,-1.2941974061026322
11464,26.026134,0.0,1,-0.6509372450905262
11465,23.505884,0.0,0,-1.4091591712517786
11466,26.251928,0.0,1,-0.7765901038775571
11467,23.750366,0.0,0,-1.4613481290224213
11468,26.352745,0.0,1,-0.8600753777761772
11469,23.903627,0.0,0,-1.5607458431953725
11470,26.548473,0.0,1,-1.0071072038527782
11471,24.18911,0.0,0,-1.5035775876167747
11472,26.431425,0.0,1,-0.6557381872730719
11473,23.499409,0.0,0,-1.351586624455204
11474,26.125427,0.0,1,-0.6495326535200667
11475,23.4993,0.0,0,-1.5382605466388457
11476,26.496878,0.0,1,-1.0511685707618326
11477,24.270649,0.0,0,-1.7371556944325028
11478,26.889357,0.0,1,-0.7446660398396233
11479,23.649431,0.0,0,-1.742619916093339
11480,26.887339,0.0,1,-0.7957085963314786
11481,23.756304,0.0,0,-1.8019427919341025
11482,27.00351,0.0,1,-0.8149901713042415
11483,23.802841,0.0,0,-1.7897282894320623
11484,26.979898,0.0,1,-0.7456005188297828
11485,23.674175,0.0,0,-1.7726911771280849
11486,26.949041,0.0,1,-0.6860859273860103
11487,23.567902,0.0,0,-1.5956842024652123
11488,26.605711,0.0,1,-0.6188116477765859
11489,23.49882,0.0,0,-1.5554574879853087
11490,26.54246,0.0,1,-0.5212977696655485
11491,23.498909,0.0,0,-1.4948036260902127
11492,26.423193,0.0,1,-0.4694043337089422
11493,23.499008,0.0,0,-1.4255374737368856
11494,26.285282,0.0,1,-0.4477501566911385
11495,23.498888,0.0,0,-0.6890104655313403
11496,24.769732,0.0,1,-0.15897533769056482
11497,23.499922,0.0,0,-0.6116302842173972
11498,24.618662,0.0,1,-0.1450120857304932
11499,23.499878,0.0,0,-0.26640167676897286
11500,23.955622,0.0,0,-0.41102267942512405
11501,24.242788,0.0,0,-0.43695454681924484
11502,24.29413,0.0,0,-0.4526279401886372
11503,24.325415,0.0,0,-0.32423380637694144
11504,24.069134,0.0,0,-0.18716118941404392
11505,23.79586,0.0,0,-0.0950262449991611
11506,23.612675,0.0,0,-0.038094158006432906
11507,23.493502,0.0,0,-0.03427470756802031
11508,23.314236,0.0,0,-0.033688675565894485
11509,23.121058,0.0,0,-0.03307395368722636
11510,22.953661,0.0,0,-0.03262324456206571
11511,22.815208,0.0,0,-0.032151331869104724
11512,22.695614,0.0,0,-0.03167122139219685
11513,22.587502,0.0,0,-0.031202254452954773
11514,22.488413,0.0,0,-0.030752340142095068
11515,22.397366,0.0,0,-0.03032622979705035
11516,22.313578,0.0,0,-0.029915853944281815
11517,22.236204,0.0,0,-0.02952050109773831
11518,22.164436,0.0,0,-0.029139632724610853
11519,22.097584,0.0,0,-0.028772700422728167
11520,22.035103,0.0,0,-0.02841916703038933
11521,21.976845,0.0,0,-0.02807863720055288
11522,21.922909,0.0,0,-0.027750869983785585
11523,21.873075,0.0,0,-0.027479180240855147
11524,21.827072,0.0,0,-0.027219285476471733
11525,21.784172,0.0,0,-0.02697005253078044
11526,21.743845,0.0,0,-0.026730991074136023
11527,21.705805,0.0,0,-0.02647905210803632
11528,21.669863,0.0,0,-0.026237265964889657
11529,21.635853,0.0,0,-0.026005209766031333
11530,21.603615,0.0,0,-0.025782513874709367
11531,21.573008,0.0,0,-0.025568790871799984
11532,21.543901,0.0,0,-0.025363674687784644
11533,21.516191,0.0,0,-0.025166803817147847
11534,21.493479,0.0,0,-0.024978966010697035
11535,21.47232,0.0,0,-0.024816158583541047
11536,21.451279,0.0,0,-0.02466043362262785
11537,21.43055,0.0,0,-0.024511494558393524
11538,21.41049,0.0,0,-0.02436912292322036
11539,21.391224,0.0,0,-0.0242164933480798
11540,21.37275,0.0,0,-0.02407017826362374
11541,21.355026,0.0,0,-0.02392982055831948
11542,21.33802,0.0,0,-0.02379510105717268
11543,21.321692,0.0,0,-0.02300682807012775
11544,21.345688,0.0,0,-0.023222365380365602
11545,21.373392,0.0,0,-0.023194428929222872
11546,21.385956,0.0,0,-0.0231697161323925
11547,21.38665,0.0,0,-0.023137636824684883
11548,21.382982,0.0,0,-0.02312218209675761
11549,21.379957,0.0,0,-0.02312206045983205
11550,21.380243,0.0,0,-0.023158707549162456
11551,21.38756,0.0,0,-0.025256076687578177
11552,23.489445,0.0,0,-0.46063081872934886
11553,24.36875,0.0,0,-0.7813468279396544
11554,25.008162,0.0,1,-0.2513035953627461
11555,23.500656,0.0,0,-1.0459366855395322
11556,25.533558,0.0,1,-0.5539802618740401
11557,23.499376,0.0,0,-1.2061657233277714
11558,25.850271,0.0,1,-0.6447776932317831
11559,23.499996,0.0,0,-1.3423756117863603
11560,26.117958,0.0,1,-0.774082132014321
11561,23.729275,0.0,0,-1.4948675567366736
11562,26.41896,0.0,1,-0.9346999371202983
11563,24.043135,0.0,0,-1.5686514663405686
11564,26.563263,0.0,1,-1.0014046868378026
11565,24.171099,0.0,0,-1.6762479715315173
11566,26.76448,0.0,1,-1.1187439065984044
11567,24.400272,0.0,0,-1.6046944117448494
11568,26.619265,0.0,1,-0.659979750487176
11569,23.503403,0.0,0,-1.4206924659183693
11570,26.239527,0.0,1,-0.6560510369154142
11571,23.50011,0.0,0,-1.5856717508818574
11572,26.569925,0.0,1,-0.6778020126215056
11573,23.518251,0.0,0,-1.6504993160037602
11574,26.701797,0.0,1,-0.7613386849192428
11575,23.679327,0.0,0,-1.7744687570395727
11576,26.939054,0.0,1,-0.8775713408191402
11577,23.909071,0.0,0,-1.8711692234282118
11578,27.12079,0.0,1,-0.9431308885958192
11579,24.041155,0.0,0,-1.8733967992264058
11580,27.139248,0.0,1,-0.9147821209143268
11581,23.98824,0.0,0,-1.8751827107976855
11582,27.145597,0.0,1,-0.8936582765760417
11583,23.953083,0.0,0,-1.7203644970542973
11584,26.844809,0.0,1,-0.7720419028875606
11585,23.714325,0.0,0,-1.631341099279558
11586,26.67933,0.0,1,-0.6852853998947965
11587,23.548895,0.0,0,-1.5975465695780164
11588,26.615742,0.0,1,-0.6486282851256204
11589,23.502066,0.0,0,-1.5180291920411306
11590,26.465004,0.0,1,-0.5674184192960938
11591,23.498945,0.0,0,-0.7850854166113583
11592,24.95197,0.0,1,-0.20835597728738073
11593,23.499758,0.0,0,-0.6940977488169221
11594,24.774567,0.0,1,-0.1580761995030124
11595,23.499907,0.0,0,-0.32964591859669745
11596,24.07681,0.0,0,-0.5181260818136751
11597,24.450024,0.0,0,-0.5506365530370179
11598,24.514563,0.0,1,-0.10566272850213121
11599,23.499987,0.0,0,-0.037842688925177684
11600,23.256205,0.0,0,-0.039460287765639514
11601,23.379017,0.0,0,-0.03963408811564371
11602,23.437395,0.0,0,-0.03962272383879168
11603,23.437143,0.0,0,-0.035872953214885366
11604,23.292658,0.0,0,-0.03532784110966864
11605,23.118948,0.0,0,-0.03468875246868982
11606,22.975058,0.0,0,-0.034174635091801575
11607,22.86066,0.0,0,-0.03364171324586258
11608,22.761156,0.0,0,-0.033102023355161506
11609,22.668455,0.0,0,-0.03257297566826597
11610,22.580832,0.0,0,-0.03206035129955152
11611,22.498621,0.0,0,-0.03160618840830314
11612,22.42143,0.0,0,-0.031166860150014016
11613,22.348644,0.0,0,-0.030742710892367475
11614,22.279806,0.0,0,-0.030334006726908922
11615,22.21465,0.0,0,-0.029945128308801375
11616,22.152967,0.0,0,-0.029570557767863923
11617,22.094543,0.0,0,-0.029209771141045508
11618,22.039135,0.0,0,-0.028862318465119524
11619,21.98651,0.0,0,-0.028524055387101586
11620,21.936459,0.0,0,-0.028198735687920362
11621,21.888815,0.0,0,-0.02788599635056046
11622,21.843437,0.0,0,-0.027585436269714308
11623,21.800455,0.0,0,-0.02725502676379126
11624,21.759567,0.0,0,-0.02693708442509742
11625,21.720526,0.0,0,-0.026630876296583898
11626,21.6832,0.0,0,-0.026335929874404123
11627,21.647509,0.0,0,-0.026070171807856025
11628,21.61336,0.0,0,-0.025814266880750326
11629,21.58068,0.0,0,-0.025567853428656948
11630,21.549402,0.0,0,-0.02533058097865784
11631,21.519472,0.0,0,-0.025084568732649293
11632,21.495111,0.0,0,-0.02484845328072327
11633,21.47224,0.0,0,-0.024620941770036073
11634,21.449251,0.0,0,-0.024401205671133897
11635,21.426418,0.0,0,-0.024222068667079537
11636,21.404161,0.0,0,-0.024049328050874872
11637,21.38264,0.0,0,-0.023882999420644827
11638,21.361883,0.0,0,-0.023723036179190155
11639,21.3419,0.0,0,-0.022488669539883262
11640,21.36258,0.0,0,-0.02265185041724986
11641,21.386814,0.0,0,-0.02257191295559336
11642,21.395763,0.0,0,-0.022492528050937072
11643,21.392786,0.0,0,-0.022461474990367408
11644,21.385574,0.0,0,-0.022447541172837822
11645,21.379103,0.0,0,-0.022444390684955587
11646,21.375307,0.0,0,-0.022467412194980975
11647,21.377956,0.0,0,-0.024836338747968756
11648,23.47652,0.0,0,-0.45532971421532953
11649,24.358892,0.0,0,-0.7778311770653678
11650,25.001503,0.0,1,-0.26387210766709523
11651,23.500656,0.0,0,-1.0476550831347171
11652,25.536652,0.0,1,-0.5952434094972544
11653,23.499329,0.0,0,-1.212902784087789
11654,25.861727,0.0,1,-0.7175024708968764
11655,23.598845,0.0,0,-1.3772664064734896
11656,26.185423,0.0,1,-0.9447890953276535
11657,24.037172,0.0,0,-1.5726757237922115
11658,26.571218,0.0,1,-1.1634282203587278
11659,24.456186,0.0,0,-1.685080566826364
11660,26.78374,0.0,1,-1.2465824696373746
11661,24.620914,0.0,1,-0.8942282119109584
11662,23.92043,0.0,0,-1.6319328103941348
11663,26.662792,0.0,1,-1.1305496646967512
11664,24.392136,0.0,0,-1.5838348592406624
11665,26.556261,0.0,1,-0.7431723010523984
11666,23.620815,0.0,0,-1.4473595601951985
11667,26.28258,0.0,1,-0.8350307603894238
11668,23.808096,0.0,0,-1.7004963769145807
11669,26.806223,0.0,1,-1.3420250457696898
11670,24.820847,0.0,1,-0.961318764466342
11671,24.06379,0.0,0,-1.794160297670304
11672,26.993456,0.0,1,-0.9709294598012768
11673,24.078033,0.0,0,-1.8752931038436897
11674,27.14399,0.0,1,-1.0565090284141299
11675,24.245623,0.0,0,-1.899403130375514
11676,27.18816,0.0,1,-1.0674157965180373
11677,24.264408,0.0,0,-1.926425450546168
11678,27.239925,0.0,1,-1.1029850285255884
11679,24.333534,0.0,0,-1.8439298990247304
11680,27.07929,0.0,1,-1.0313890791306366
11681,24.190525,0.0,0,-1.7506389181049267
11682,26.906715,0.0,1,-0.9713070278602041
11683,24.07321,0.0,0,-1.7224738195425018
11684,26.857859,0.0,1,-0.8586503137249756
11685,23.855078,0.0,0,-1.6019228751671524
11686,26.625858,0.0,1,-0.7321589495930381
11687,23.610348,0.0,0,-0.8290845387074185
11688,25.036121,0.0,1,-0.22435888122859102
11689,23.499683,0.0,0,-0.6851194212299688
11690,24.75604,0.0,1,-0.1545803663243947
11691,23.499907,0.0,0,-0.3102273638241912
11692,24.039097,0.0,0,-0.47491137747143425
11693,24.36613,0.0,0,-0.5064053908450096
11694,24.428904,0.0,0,-0.5279941507148009
11695,24.472342,0.0,0,-0.4007299454971921
11696,24.21828,0.0,0,-0.26333644365049613
11697,23.944414,0.0,0,-0.17049227940962924
11698,23.75989,0.0,0,-0.10913542415132228
11699,23.638464,0.0,0,-0.03579014293240829
11700,23.456837,0.0,0,-0.035115945264781276
11701,23.260384,0.0,0,-0.03441130196304231
11702,23.088583,0.0,0,-0.03387005712739092
11703,22.94488,0.0,0,-0.03336961681672073
11704,22.819408,0.0,0,-0.032857370904320365
11705,22.704962,0.0,0,-0.0323543500184872
11706,22.598946,0.0,0,-0.03186858869187305
11707,22.50068,0.0,0,-0.031371252411849
11708,22.409863,0.0,0,-0.03089227905530876
11709,22.325565,0.0,0,-0.030430540021636768
11710,22.24694,0.0,0,-0.029985709601713633
11711,22.17339,0.0,0,-0.02955755771881049
11712,22.104464,0.0,0,-0.029145914050771014
11713,22.039803,0.0,0,-0.02875053424685651
11714,21.979082,0.0,0,-0.02837105843825585
11715,21.922016,0.0,0,-0.028009175158004048
11716,21.868334,0.0,0,-0.027661954323122663
11717,21.817787,0.0,0,-0.02732878648910172
11718,21.770144,0.0,0,-0.027009125668905273
11719,21.725437,0.0,0,-0.02670128941591404
11720,21.683287,0.0,0,-0.02640598942996777
11721,21.64339,0.0,0,-0.026122563329320912
11722,21.605583,0.0,0,-0.0258505814110586
11723,21.569748,0.0,0,-0.025571421592664196
11724,21.535772,0.0,0,-0.02530294983300888
11725,21.50776,0.0,0,-0.025044564611046122
11726,21.481577,0.0,0,-0.024795922483722282
11727,21.455843,0.0,0,-0.024557479211588625
11728,21.430538,0.0,0,-0.024327382148679223
11729,21.40594,0.0,0,-0.02410493883331531
