Step,Temp,Setpoint,Power
259,26.279835,27.516104,1292.2147
260,23.498621,23.5,11557.056
261,26.241644,27.493504,1106.1556
262,23.49864,23.5,10530.967
263,26.166655,27.474358,847.9153
264,23.499804,23.5,4585.8623
265,24.823015,27.433838,1109.8138
266,23.499882,23.5,3750.355
267,24.596893,26.829533,1070.5073
268,23.499619,23.5,3091.7134
269,23.905275,26.80748,785.2333
270,24.228888,25.304173,816.31323
271,24.299969,24.72508,1235.1683
272,24.157978,24.729187,799.88947
273,23.925545,25.153908,806.9484
274,23.754242,25.721441,800.64124
275,23.644735,26.108057,790.8904
276,23.478676,26.381699,712.42334
277,23.298065,26.844227,700.3749
278,23.25215,27.332916,915.1169
279,23.250128,27.482185,941.91144
280,23.250107,27.500755,997.3098
281,23.250168,27.499798,1052.7089
282,23.250214,27.499634,1094.4277
283,23.25025,27.49955,1131.3579
284,23.250277,27.499481,1280.4072
285,23.2503,27.499434,1516.6497
286,23.250317,27.49939,1648.5984
287,23.25033,27.49936,1776.578
288,23.250341,27.499332,1879.8752
289,23.250347,27.499311,1959.8898
290,23.250353,27.499302,2027.76
291,23.250355,27.49929,2087.834
292,23.250282,27.49929,2152.9873
293,23.250282,27.499472,2211.228
294,23.250286,27.499435,2261.3098
295,23.250288,27.499426,2306.6733
296,23.25029,27.499424,2352.0957
297,23.25029,27.49942,2395.1228
298,23.25029,27.49942,2434.6655
299,23.250288,27.49942,2473.0244
300,23.250286,27.499424,2513.3765
301,23.250284,27.499428,2557.4624
302,23.250282,27.499432,2596.4893
303,23.250278,27.499435,2633.4624
304,23.250277,27.499445,2669.2708
305,23.250273,27.499447,2702.2808
306,23.25027,27.499456,2735.1968
307,23.250267,27.499458,2767.1665
308,23.250263,27.499468,2797.8533
309,23.25026,27.499475,2827.6938
310,23.250256,27.499483,2856.7764
311,23.250254,27.49949,2885.1702
312,23.24867,27.499493,2622.7827
313,23.248693,27.50345,2682.549
314,23.248798,27.502602,2709.3242
315,23.24889,27.50235,2739.419
316,23.248951,27.502174,2765.902
317,23.24899,27.502068,2721.1958
318,23.249016,27.502003,2445.5137
319,23.24905,27.501955,2195.499
320,24.389061,27.501883,480.38245
321,24.651873,24.651873,1167.0427
322,24.564205,24.549662,1732.2528
323,24.893425,24.893816,1874.3835
324,23.988226,23.98759,4252.1206
325,25.929392,26.466375,786.6634
326,23.499254,23.5,8833.16
327,25.955257,28.0,617.8799
328,23.499136,23.5,10718.775
329,26.12495,28.0,768.64056
330,23.4992,23.5,11513.384
331,26.263123,28.0,921.0279
332,23.500315,23.5,11751.283
333,26.149275,28.0,1075.0747
334,23.54305,23.5,12876.115
335,26.287083,27.910942,1347.7349
336,23.51088,23.5,12952.929
337,25.903759,27.980478,1281.0774
338,23.499191,23.5,12310.7705
339,25.918573,27.777742,1503.417
340,23.500727,23.5,12826.202
341,26.357946,27.73938,1697.8354
342,23.500425,23.5,13037.408
343,26.451336,27.873983,1699.8416
344,23.505812,23.5,13142.196
345,26.647118,27.811497,1938.6653
346,23.557184,23.5,13343.127
347,26.74614,27.660526,2169.4211
348,23.577106,23.5,13364.147
349,26.694305,27.527908,2230.3562
350,23.616755,23.5,13370.506
351,26.720537,27.39359,2280.4988
352,23.512486,23.5,13244.902
353,26.457256,27.677807,1732.5613
354,23.504372,23.5,13121.531
355,26.360125,27.567263,1562.0715
356,23.50372,23.5,13056.829
357,26.312714,27.520391,1567.1747
358,23.501049,23.5,13001.461
359,26.253231,27.50363,1002.20166
360,23.49963,23.5,5448.664
361,24.879892,27.477577,1165.7181
362,23.499866,23.5,3881.5515
363,24.630445,26.85234,1117.2476
364,23.499584,23.5,3165.0117
365,23.915546,26.815321,815.5195
366,24.23623,25.268429,846.7419
367,24.302124,24.701077,1228.0583
368,24.15079,24.716473,832.55524
369,23.909363,25.162678,838.66205
370,23.730637,25.749641,831.68945
371,23.61462,26.15268,821.34125
372,23.442188,26.441895,739.0274
373,23.258348,26.920748,731.39417
374,23.25047,27.418297,1026.7118
375,23.250067,27.471027,979.1909
376,23.250153,27.500069,1064.273
377,23.25021,27.499653,1110.5123
378,23.250254,27.499552,1149.3619
379,23.250286,27.49947,1242.2268
380,23.25031,27.499413,1465.7507
381,23.25033,27.499367,1642.1725
382,23.250343,27.49933,1763.9055
383,23.250353,27.499306,1882.4055
384,23.250141,27.49929,1258.0018
385,23.250135,27.499825,1309.3707
386,23.250141,27.499733,1359.5118
387,23.250145,27.499714,1410.2654
