Step,Temp,Setpoint,Power,Mode
175,23.249561,23.736277,7819.494,LSTM_AI
176,23.249594,23.736277,7957.287,LSTM_AI
177,23.249651,23.736277,8050.095,LSTM_AI
178,23.249714,23.736277,8109.3047,LSTM_AI
179,23.249752,23.736277,8728.163,LSTM_AI
180,23.249762,23.736277,8896.75,LSTM_AI
181,23.249743,23.736277,9009.745,LSTM_AI
182,23.24973,23.736277,9086.212,LSTM_AI
183,23.249731,23.736277,9140.699,LSTM_AI
184,23.24975,23.736277,9181.019,LSTM_AI
185,23.24978,23.736277,9210.913,LSTM_AI
186,23.249817,23.736277,9233.261,LSTM_AI
187,23.249851,23.736277,9311.464,LSTM_AI
188,23.249882,23.736277,9969.869,LSTM_AI
189,23.249907,23.736277,10081.683,LSTM_AI
190,23.249926,23.736277,10167.682,LSTM_AI
191,23.249943,23.736277,10122.067,LSTM_AI
192,23.24996,23.736277,10094.5625,LSTM_AI
193,23.249977,23.736277,9580.231,LSTM_AI
194,23.249996,23.736277,9488.503,LSTM_AI
195,23.249872,23.736277,9158.555,LSTM_AI
196,23.249874,23.736277,9090.387,LSTM_AI
197,23.249868,23.736277,9005.739,LSTM_AI
198,23.24986,23.736277,8916.843,LSTM_AI
199,23.24986,23.736277,8826.432,LSTM_AI
200,23.249859,23.736277,9117.414,LSTM_AI
201,23.249857,23.736277,9057.394,LSTM_AI
202,23.24985,23.736277,8971.558,LSTM_AI
203,23.24988,23.736277,8949.482,LSTM_AI
204,23.249907,23.736277,8921.962,LSTM_AI
205,23.249928,23.736277,8890.996,LSTM_AI
206,23.249943,23.736277,8857.786,LSTM_AI
207,23.24995,23.736277,8815.153,LSTM_AI
208,23.249956,23.736277,8780.661,LSTM_AI
209,23.24996,23.736277,8370.21,LSTM_AI
210,23.249964,23.736277,8311.436,LSTM_AI
211,23.249964,23.736277,8303.619,LSTM_AI
212,23.249966,23.736277,8662.54,LSTM_AI
213,23.249966,23.736277,8703.846,LSTM_AI
214,23.249966,23.736277,8736.139,LSTM_AI
215,23.249891,23.736277,9163.159,LSTM_AI
216,23.249916,23.736277,9158.054,LSTM_AI
217,23.249943,23.736277,8782.335,LSTM_AI
218,23.249966,23.736277,8728.273,LSTM_AI
219,23.249964,23.736277,8682.696,LSTM_AI
220,23.249962,23.736277,8641.452,LSTM_AI
221,23.24996,23.736277,8603.07,LSTM_AI
222,23.249958,23.736277,8566.934,LSTM_AI
223,23.633213,23.736277,2587.2932,LSTM_AI
224,23.735878,23.736277,2291.6555,LSTM_AI
225,23.73594,23.736277,2046.7777,LSTM_AI
226,23.735863,23.736277,1778.292,LSTM_AI
227,23.73548,23.736277,1451.4185,LSTM_AI
228,23.735365,23.736277,1391.3148,LSTM_AI
229,23.735476,23.736277,1388.5374,LSTM_AI
230,23.73566,23.736277,1530.6011,LSTM_AI
231,23.735662,23.736277,1662.9539,LSTM_AI
232,23.735668,23.736277,1734.0294,LSTM_AI
233,23.735687,23.736277,1758.5536,LSTM_AI
234,23.735691,23.736277,1785.0536,LSTM_AI
235,23.73572,23.736277,1398.0012,LSTM_AI
236,23.7357,23.736277,1448.5836,LSTM_AI
237,23.735687,23.736277,1452.2935,LSTM_AI
238,23.735691,23.736277,1451.9036,LSTM_AI
239,23.73582,23.736277,892.87146,LSTM_AI
240,23.735855,23.736277,953.7115,LSTM_AI
241,23.735882,23.736277,951.688,LSTM_AI
242,23.735897,23.736277,962.35,LSTM_AI
243,23.735691,23.736277,1450.2592,LSTM_AI
244,23.735727,23.736277,1702.1155,LSTM_AI
245,23.735725,23.736277,1605.8817,LSTM_AI
246,23.735706,23.736277,1609.9951,LSTM_AI
247,23.735632,23.736277,1815.615,LSTM_AI
248,23.735558,23.736277,1745.9883,LSTM_AI
249,23.735502,23.736277,1730.8713,LSTM_AI
250,23.73548,23.736277,1712.8582,LSTM_AI
251,23.735527,23.736277,1520.3154,LSTM_AI
252,23.735523,23.736277,1551.6084,LSTM_AI
253,23.735508,23.736277,1568.7583,LSTM_AI
254,23.735508,23.736277,1587.984,LSTM_AI
255,23.735598,23.736277,1194.4403,LSTM_AI
256,23.735573,23.736277,1264.9406,LSTM_AI
257,23.735537,23.736277,1279.3143,LSTM_AI
258,23.735529,23.736277,1301.1796,LSTM_AI
259,23.73554,23.736277,1327.9601,LSTM_AI
260,23.735554,23.736277,1355.8529,LSTM_AI
261,23.735558,23.736277,1384.2095,LSTM_AI
262,23.735556,23.736277,1412.839,LSTM_AI
263,23.736193,23.736277,1134.503,LSTM_AI
264,23.73614,23.736277,1709.6742,LSTM_AI
265,23.73615,23.736277,1782.2375,LSTM_AI
266,23.736155,23.736277,2027.9789,LSTM_AI
267,23.543377,23.736277,3470.4758,LSTM_AI
268,23.292406,23.736277,3815.046,LSTM_AI
269,23.250837,23.736277,4494.874,LSTM_AI
270,23.250029,23.736277,4704.5796,LSTM_AI
271,23.24999,23.736277,6099.3086,LSTM_AI
272,23.249975,23.736277,6894.7715,LSTM_AI
273,23.249983,23.736277,7124.2573,LSTM_AI
274,23.25,23.736277,7306.413,LSTM_AI
275,23.25004,23.736277,8167.1426,LSTM_AI
276,23.250027,23.736277,8444.533,LSTM_AI
277,23.249989,23.736277,8660.714,LSTM_AI
278,23.249947,23.736277,8829.915,LSTM_AI
279,23.249882,23.736277,8907.173,LSTM_AI
280,23.249838,23.736277,8963.257,LSTM_AI
281,23.249817,23.736277,8517.519,LSTM_AI
282,23.249811,23.736277,8506.344,LSTM_AI
283,23.249817,23.736277,8506.049,LSTM_AI
284,23.249826,23.736277,8962.658,LSTM_AI
285,23.249836,23.736277,9005.471,LSTM_AI
286,23.249847,23.736277,9032.172,LSTM_AI
287,23.249884,23.736277,8990.282,LSTM_AI
288,23.249916,23.736277,8944.654,LSTM_AI
289,23.249945,23.736277,8895.956,LSTM_AI
290,23.24997,23.736277,8844.561,LSTM_AI
291,23.249992,23.736277,8872.964,LSTM_AI
292,23.25001,23.736277,8903.159,LSTM_AI
293,23.250023,23.736277,8454.004,LSTM_AI
294,23.250032,23.736277,8424.794,LSTM_AI
295,23.250034,23.736277,8410.347,LSTM_AI
296,23.250034,23.736277,8888.124,LSTM_AI
297,23.250034,23.736277,8935.072,LSTM_AI
298,23.250036,23.736277,8969.995,LSTM_AI
299,23.250036,23.736277,8913.947,LSTM_AI
300,23.250038,23.736277,8848.655,LSTM_AI
301,23.250042,23.736277,8254.304,LSTM_AI
302,23.250048,23.736277,8108.8794,LSTM_AI
303,23.250053,23.736277,8043.9097,LSTM_AI
304,23.25006,23.736277,8534.182,LSTM_AI
305,23.250063,23.736277,8542.794,LSTM_AI
306,23.250067,23.736277,8536.21,LSTM_AI
307,23.250063,23.736277,8635.704,LSTM_AI
308,23.25006,23.736277,8738.101,LSTM_AI
309,23.250053,23.736277,8842.822,LSTM_AI
310,23.250048,23.736277,8950.203,LSTM_AI
311,23.25043,23.736277,9627.372,LSTM_AI
312,23.250462,23.736277,9674.731,LSTM_AI
313,23.250475,23.736277,9233.427,LSTM_AI
314,23.250484,23.736277,9218.4795,LSTM_AI
315,23.25048,23.736277,9212.682,LSTM_AI
316,23.25048,23.736277,9211.515,LSTM_AI
317,23.250483,23.736277,9214.167,LSTM_AI
318,23.250484,23.736277,9218.281,LSTM_AI
319,23.64025,23.736277,3391.0571,LSTM_AI
320,23.735836,23.736277,3391.9026,LSTM_AI
321,23.735815,23.736277,3422.5625,LSTM_AI
322,23.735737,23.736277,3337.2678,LSTM_AI
323,23.735258,23.736277,2872.2576,LSTM_AI
324,23.73509,23.736277,2674.3086,LSTM_AI
325,23.735231,23.736277,2590.7769,LSTM_AI
326,23.735308,23.736277,2540.7646,LSTM_AI
327,23.73548,23.736277,2590.5525,LSTM_AI
328,23.73549,23.736277,2565.7488,LSTM_AI
329,23.735498,23.736277,2541.4326,LSTM_AI
330,23.735514,23.736277,2529.8672,LSTM_AI
331,23.73559,23.736277,2292.6257,LSTM_AI
332,23.735624,23.736277,2356.9353,LSTM_AI
333,23.735647,23.736277,2393.555,LSTM_AI
334,23.735651,23.736277,2445.3052,LSTM_AI
335,23.735788,23.736277,1872.7898,LSTM_AI
336,23.735739,23.736277,2199.862,LSTM_AI
337,23.735794,23.736277,2245.5486,LSTM_AI
338,23.735825,23.736277,2242.1533,LSTM_AI
339,23.735712,23.736277,2221.8022,LSTM_AI
340,23.735716,23.736277,2177.5825,LSTM_AI
341,23.735643,23.736277,2153.1099,LSTM_AI
342,23.735617,23.736277,2132.161,LSTM_AI
343,23.73559,23.736277,2345.9634,LSTM_AI
344,23.735563,23.736277,2398.2305,LSTM_AI
345,23.735533,23.736277,2476.1013,LSTM_AI
346,23.735523,23.736277,2539.5493,LSTM_AI
347,23.73556,23.736277,2391.0134,LSTM_AI
348,23.735556,23.736277,2424.0984,LSTM_AI
349,23.735542,23.736277,2461.9856,LSTM_AI
350,23.73553,23.736277,2499.3826,LSTM_AI
351,23.735622,23.736277,2368.655,LSTM_AI
352,23.735626,23.736277,2590.9016,LSTM_AI
353,23.735613,23.736277,2586.6147,LSTM_AI
354,23.7356,23.736277,2639.4204,LSTM_AI
355,23.735594,23.736277,2786.43,LSTM_AI
356,23.735594,23.736277,3660.557,LSTM_AI
357,23.735594,23.736277,3869.973,LSTM_AI
358,23.735594,23.736277,4058.8066,LSTM_AI
359,23.711681,23.736277,4452.475,LSTM_AI
360,23.687197,23.736277,4732.1206,LSTM_AI
361,23.6315,23.736277,4247.0386,LSTM_AI
362,23.558828,23.736277,4323.7207,LSTM_AI
363,23.250938,23.736277,6028.6675,LSTM_AI
364,23.24981,23.736277,6565.1304,LSTM_AI
365,23.249779,23.736277,6674.5522,LSTM_AI
366,23.249735,23.736277,6904.8145,LSTM_AI
367,23.249584,23.736277,8387.482,LSTM_AI
368,23.249607,23.736277,8719.013,LSTM_AI
369,23.249653,23.736277,9015.64,LSTM_AI
370,23.249706,23.736277,9290.336,LSTM_AI
371,23.249767,23.736277,9627.013,LSTM_AI
372,23.24978,23.736277,9507.143,LSTM_AI
373,23.249775,23.736277,9330.546,LSTM_AI
374,23.249786,23.736277,9118.673,LSTM_AI
375,23.249811,23.736277,9281.174,LSTM_AI
376,23.249846,23.736277,9436.794,LSTM_AI
377,23.249882,23.736277,9585.105,LSTM_AI
378,23.24991,23.736277,9728.591,LSTM_AI
379,23.249937,23.736277,9819.202,LSTM_AI
380,23.249958,23.736277,9906.513,LSTM_AI
381,23.249975,23.736277,9991.716,LSTM_AI
382,23.24999,23.736277,10075.172,LSTM_AI
383,23.250002,23.736277,9411.035,LSTM_AI
384,23.250011,23.736277,9458.717,LSTM_AI
385,23.250015,23.736277,9515.686,LSTM_AI
386,23.25002,23.736277,9577.115,LSTM_AI
387,23.250021,23.736277,9636.923,LSTM_AI
388,23.250021,23.736277,9697.753,LSTM_AI
389,23.250021,23.736277,9758.959,LSTM_AI
390,23.250021,23.736277,9820.087,LSTM_AI
391,23.250021,23.736277,9897.765,LSTM_AI
392,23.250021,23.736277,9975.015,LSTM_AI
393,23.250021,23.736277,10052.128,LSTM_AI
394,23.250021,23.736277,10129.084,LSTM_AI
395,23.250021,23.736277,10200.388,LSTM_AI
396,23.250021,23.736277,10271.756,LSTM_AI
397,23.25002,23.736277,10342.35,LSTM_AI
398,23.250013,23.736277,10412.422,LSTM_AI
399,23.25001,23.736277,10491.178,LSTM_AI
400,23.250004,23.736277,10569.247,LSTM_AI
401,23.249996,23.736277,10646.729,LSTM_AI
402,23.24999,23.736277,10723.684,LSTM_AI
403,23.249983,23.736277,10788.123,LSTM_AI
404,23.249977,23.736277,10853.385,LSTM_AI
405,23.24997,23.736277,10917.997,LSTM_AI
406,23.249964,23.736277,10982.304,LSTM_AI
407,23.249958,23.736277,10983.225,LSTM_AI
408,23.249956,23.736277,10980.881,LSTM_AI
409,23.249956,23.736277,10976.569,LSTM_AI
410,23.249958,23.736277,10970.491,LSTM_AI
411,23.249962,23.736277,11020.087,LSTM_AI
412,23.249966,23.736277,11070.711,LSTM_AI
413,23.249966,23.736277,11121.411,LSTM_AI
414,23.249964,23.736277,11172.0625,LSTM_AI
415,23.249962,23.736277,11226.426,LSTM_AI
416,23.249958,23.736277,11281.184,LSTM_AI
417,23.249954,23.736277,11336.107,LSTM_AI
418,23.249952,23.736277,11391.165,LSTM_AI
419,23.249949,23.736277,11442.582,LSTM_AI
420,23.249945,23.736277,11493.635,LSTM_AI
421,23.249943,23.736277,11544.534,LSTM_AI
422,23.249939,23.736277,11595.299,LSTM_AI
423,23.249937,23.736277,11423.508,LSTM_AI
424,23.249939,23.736277,11244.147,LSTM_AI
425,23.249949,23.736277,11060.81,LSTM_AI
426,23.249962,23.736277,10874.038,LSTM_AI
427,23.249975,23.736277,10978.056,LSTM_AI
428,23.249987,23.736277,11089.768,LSTM_AI
429,23.24999,23.736277,11164.399,LSTM_AI
430,23.249987,23.736277,11250.678,LSTM_AI
431,23.24998,23.736277,11204.347,LSTM_AI
432,23.249975,23.736277,11139.669,LSTM_AI
433,23.24997,23.736277,11106.562,LSTM_AI
434,23.249968,23.736277,11075.887,LSTM_AI
435,23.249966,23.736277,11046.162,LSTM_AI
436,23.249964,23.736277,11014.917,LSTM_AI
437,23.249962,23.736277,10998.114,LSTM_AI
438,23.24996,23.736277,10984.84,LSTM_AI
439,23.249958,23.736277,11043.715,LSTM_AI
440,23.249956,23.736277,11109.548,LSTM_AI
441,23.249954,23.736277,11177.323,LSTM_AI
442,23.249952,23.736277,11247.962,LSTM_AI
443,23.24995,23.736277,11197.422,LSTM_AI
444,23.249949,23.736277,11143.314,LSTM_AI
445,23.249952,23.736277,11084.804,LSTM_AI
446,23.249956,23.736277,11017.283,LSTM_AI
447,23.249962,23.736277,11067.646,LSTM_AI
448,23.249966,23.736277,11122.478,LSTM_AI
449,23.249966,23.736277,11177.049,LSTM_AI
450,23.249962,23.736277,11231.786,LSTM_AI
451,23.249958,23.736277,11286.6045,LSTM_AI
452,23.249952,23.736277,11341.639,LSTM_AI
453,23.249947,23.736277,11396.882,LSTM_AI
454,23.24994,23.736277,11452.325,LSTM_AI
455,23.249937,23.736277,11417.883,LSTM_AI
456,23.249935,23.736277,11379.484,LSTM_AI
457,23.249935,23.736277,11339.754,LSTM_AI
458,23.249937,23.736277,11298.833,LSTM_AI
459,23.249939,23.736277,11265.199,LSTM_AI
460,23.249943,23.736277,11232.147,LSTM_AI
461,23.249945,23.736277,11196.841,LSTM_AI
462,23.249949,23.736277,11161.496,LSTM_AI
463,23.249952,23.736277,11114.711,LSTM_AI
464,23.249954,23.736277,11067.1875,LSTM_AI
465,23.249958,23.736277,11018.978,LSTM_AI
466,23.249962,23.736277,10970.16,LSTM_AI
467,23.249964,23.736277,10949.767,LSTM_AI
468,23.249968,23.736277,10928.97,LSTM_AI
469,23.24997,23.736277,10908.075,LSTM_AI
470,23.24997,23.736277,10887.017,LSTM_AI
471,23.249971,23.736277,10867.453,LSTM_AI
472,23.249971,23.736277,10847.43,LSTM_AI
473,23.249971,23.736277,10827.921,LSTM_AI
474,23.249973,23.736277,10806.189,LSTM_AI
475,23.249973,23.736277,10916.066,LSTM_AI
476,23.249971,23.736277,11033.082,LSTM_AI
477,23.24997,23.736277,11154.082,LSTM_AI
478,23.249964,23.736277,11278.583,LSTM_AI
479,23.249958,23.736277,11231.107,LSTM_AI
480,23.249954,23.736277,11175.678,LSTM_AI
481,23.249952,23.736277,11118.2,LSTM_AI
482,23.24995,23.736277,11064.933,LSTM_AI
483,23.24995,23.736277,11049.966,LSTM_AI
484,23.249952,23.736277,11037.271,LSTM_AI
485,23.249952,23.736277,11024.727,LSTM_AI
486,23.249954,23.736277,11012.102,LSTM_AI
487,23.249954,23.736277,10990.659,LSTM_AI
488,23.249956,23.736277,10969.001,LSTM_AI
489,23.249956,23.736277,10947.109,LSTM_AI
490,23.249958,23.736277,10924.986,LSTM_AI
491,23.249958,23.736277,10922.483,LSTM_AI
492,23.24996,23.736277,10922.324,LSTM_AI
493,23.24996,23.736277,10918.8955,LSTM_AI
494,23.249958,23.736277,10916.157,LSTM_AI
495,23.249958,23.736277,10906.133,LSTM_AI
496,23.249958,23.736277,10895.441,LSTM_AI
497,23.249956,23.736277,10884.04,LSTM_AI
498,23.249956,23.736277,10871.8955,LSTM_AI
499,23.249956,23.736277,10822.145,LSTM_AI
500,23.249958,23.736277,10770.475,LSTM_AI
501,23.249958,23.736277,10717.162,LSTM_AI
502,23.24996,23.736277,10662.28,LSTM_AI
503,23.249962,23.736277,10586.919,LSTM_AI
504,23.249962,23.736277,10507.699,LSTM_AI
505,23.249964,23.736277,10424.24,LSTM_AI
506,23.249964,23.736277,10336.75,LSTM_AI
507,23.249964,23.736277,10274.685,LSTM_AI
508,23.249968,23.736277,10214.2,LSTM_AI
509,23.249971,23.736277,10154.561,LSTM_AI
510,23.249979,23.736277,10095.951,LSTM_AI
511,23.249987,23.736277,10085.17,LSTM_AI
512,23.249994,23.736277,10076.332,LSTM_AI
513,23.250002,23.736277,10068.748,LSTM_AI
514,23.250011,23.736277,10063.728,LSTM_AI
515,23.250021,23.736277,10104.429,LSTM_AI
516,23.250029,23.736277,10147.438,LSTM_AI
517,23.250034,23.736277,10192.795,LSTM_AI
518,23.25004,23.736277,10237.742,LSTM_AI
519,23.250042,23.736277,10231.845,LSTM_AI
520,23.250044,23.736277,10226.883,LSTM_AI
521,23.250046,23.736277,10222.328,LSTM_AI
522,23.250048,23.736277,10218.481,LSTM_AI
523,23.250051,23.736277,10141.428,LSTM_AI
524,23.250053,23.736277,10051.751,LSTM_AI
525,23.250057,23.736277,9954.605,LSTM_AI
526,23.250061,23.736277,9853.572,LSTM_AI
527,23.250065,23.736277,9640.322,LSTM_AI
528,23.250069,23.736277,9421.582,LSTM_AI
529,23.250074,23.736277,9205.441,LSTM_AI
530,23.250078,23.736277,9045.585,LSTM_AI
531,23.250082,23.736277,8905.434,LSTM_AI
532,23.250086,23.736277,8764.639,LSTM_AI
533,23.25009,23.736277,8632.632,LSTM_AI
534,23.249958,23.736277,8310.905,LSTM_AI
535,23.24995,23.736277,8241.21,LSTM_AI
536,23.249956,23.736277,8774.027,LSTM_AI
537,23.249958,23.736277,8761.741,LSTM_AI
538,23.249958,23.736277,8728.05,LSTM_AI
539,23.249962,23.736277,8743.458,LSTM_AI
540,23.249964,23.736277,8755.312,LSTM_AI
541,23.249964,23.736277,8167.872,LSTM_AI
542,23.249964,23.736277,8102.5435,LSTM_AI
543,23.249962,23.736277,8048.2764,LSTM_AI
544,23.249958,23.736277,7998.877,LSTM_AI
545,23.249956,23.736277,7952.911,LSTM_AI
546,23.249952,23.736277,7909.553,LSTM_AI
547,23.249954,23.736277,7923.1094,LSTM_AI
